region_id,estimation_id,instruction_name,count_per_iteration,count_total,impact
344,0,SCALE,0,,
344,0,SIGN,0,,
344,0,RECCP,0,,
344,0,Mov,0,,
172,0,Send,83.42857142857143,,
172,0,FMA,0,,
172,0,Add,0,,
172,0,Mul,0,,
172,0,Sub,0,,
172,0,ABS,0,,
172,0,DIV,0,,
172,0,MIN,0,,
172,0,MAX,0,,
172,0,SQRT,0,,
172,0,SAD,0,,
172,0,SCALE,0,,
172,0,SIGN,0,,
172,0,RECCP,0,,
172,0,Mov,0,,
49,0,Send,163462.92857142858,,
49,0,Add,90318.21428571429,,
49,0,Sub,13991.5,,
49,0,Mul,11.142857142857142,,
49,0,IDIV,56.714285714285715,,
49,0,FDIV,0.3571428571428572,,
49,0,FMA,0,,
49,0,ABS,0,,
49,0,DIV,0,,
49,0,MIN,0,,
49,0,MAX,0,,
49,0,SQRT,0,,
49,0,SAD,0,,
49,0,SCALE,0,,
49,0,SIGN,0,,
49,0,RECCP,0,,
49,0,Mov,0,,
39,0,Add,23.071428571428573,,
39,0,Send,116.5,,
39,0,Sub,4.714285714285714,,
39,0,Mul,0.07142857142857142,,
39,0,FMA,0,,
39,0,ABS,0,,
39,0,DIV,0,,
39,0,MIN,0,,
39,0,MAX,0,,
39,0,SQRT,0,,
39,0,SAD,0,,
39,0,SCALE,0,,
39,0,SIGN,0,,
39,0,RECCP,0,,
39,0,Mov,0,,
295,0,Add,22.928571428571427,,
295,0,Send,116.0,,
295,0,Mul,0.07142857142857142,,
295,0,Sub,4.642857142857143,,
295,0,FMA,0,,
295,0,ABS,0,,
295,0,DIV,0,,
295,0,MIN,0,,
295,0,MAX,0,,
295,0,SQRT,0,,
295,0,SAD,0,,
295,0,SCALE,0,,
295,0,SIGN,0,,
295,0,RECCP,0,,
295,0,Mov,0,,
296,0,Add,13.714285714285714,,
296,0,Send,66.78571428571429,,
296,0,Sub,4.571428571428571,,
296,0,FMA,0,,
296,0,Mul,0,,
296,0,ABS,0,,
296,0,DIV,0,,
296,0,MIN,0,,
296,0,MAX,0,,
296,0,SQRT,0,,
296,0,SAD,0,,
296,0,SCALE,0,,
296,0,SIGN,0,,
296,0,RECCP,0,,
296,0,Mov,0,,
40,0,Send,16.5,,
40,0,Add,9.142857142857142,,
40,0,Sub,4.571428571428571,,
40,0,FMA,0,,
40,0,Mul,0,,
40,0,ABS,0,,
40,0,DIV,0,,
40,0,MIN,0,,
40,0,MAX,0,,
40,0,SQRT,0,,
40,0,SAD,0,,
40,0,SCALE,0,,
40,0,SIGN,0,,
40,0,RECCP,0,,
40,0,Mov,0,,
41,0,Add,9.142857142857142,,
41,0,Sub,4.571428571428571,,
41,0,Send,14.214285714285714,,
41,0,FMA,0,,
41,0,Mul,0,,
41,0,ABS,0,,
41,0,DIV,0,,
41,0,MIN,0,,
41,0,MAX,0,,
41,0,SQRT,0,,
41,0,SAD,0,,
41,0,SCALE,0,,
41,0,SIGN,0,,
41,0,RECCP,0,,
41,0,Mov,0,,
42,0,Send,14.214285714285714,,
42,0,FMA,0,,
42,0,Add,0,,
42,0,Mul,0,,
42,0,Sub,0,,
42,0,ABS,0,,
42,0,DIV,0,,
42,0,MIN,0,,
42,0,MAX,0,,
42,0,SQRT,0,,
42,0,SAD,0,,
42,0,SCALE,0,,
42,0,SIGN,0,,
42,0,RECCP,0,,
42,0,Mov,0,,
310,0,Add,89983.92857142857,,
310,0,Send,157114.5,,
310,0,Sub,13757.642857142857,,
310,0,FMA,0,,
310,0,Mul,0,,
310,0,ABS,0,,
310,0,DIV,0,,
310,0,MIN,0,,
310,0,MAX,0,,
310,0,SQRT,0,,
310,0,SAD,0,,
310,0,SCALE,0,,
310,0,SIGN,0,,
310,0,RECCP,0,,
310,0,Mov,0,,
311,0,Send,157113.64285714287,,
311,0,Add,89983.85714285714,,
311,0,Sub,13757.57142857143,,
311,0,FMA,0,,
311,0,Mul,0,,
311,0,ABS,0,,
311,0,DIV,0,,
311,0,MIN,0,,
311,0,MAX,0,,
311,0,SQRT,0,,
311,0,SAD,0,,
311,0,SCALE,0,,
311,0,SIGN,0,,
311,0,RECCP,0,,
311,0,Mov,0,,
50,0,Send,157110.07142857142,,
50,0,Add,89983.85714285714,,
50,0,Sub,13757.57142857143,,
50,0,FMA,0,,
50,0,Mul,0,,
50,0,ABS,0,,
50,0,DIV,0,,
50,0,MIN,0,,
50,0,MAX,0,,
50,0,SQRT,0,,
50,0,SAD,0,,
50,0,SCALE,0,,
50,0,SIGN,0,,
50,0,RECCP,0,,
50,0,Mov,0,,
51,0,Add,89983.85714285714,,
51,0,Send,157109.5,,
51,0,Sub,13757.57142857143,,
51,0,FMA,0,,
51,0,Mul,0,,
51,0,ABS,0,,
51,0,DIV,0,,
51,0,MIN,0,,
51,0,MAX,0,,
51,0,SQRT,0,,
51,0,SAD,0,,
51,0,SCALE,0,,
51,0,SIGN,0,,
51,0,RECCP,0,,
51,0,Mov,0,,
52,0,Add,89983.28571428571,,
52,0,Send,157105.07142857142,,
52,0,Sub,13756.92857142857,,
52,0,FMA,0,,
52,0,Mul,0,,
52,0,ABS,0,,
52,0,DIV,0,,
52,0,MIN,0,,
52,0,MAX,0,,
52,0,SQRT,0,,
52,0,SAD,0,,
52,0,SCALE,0,,
52,0,SIGN,0,,
52,0,RECCP,0,,
52,0,Mov,0,,
53,0,Add,89982.64285714286,,
53,0,Send,157091.57142857142,,
53,0,Sub,13756.285714285714,,
53,0,FMA,0,,
53,0,Mul,0,,
53,0,ABS,0,,
53,0,DIV,0,,
53,0,MIN,0,,
53,0,MAX,0,,
53,0,SQRT,0,,
53,0,SAD,0,,
53,0,SCALE,0,,
53,0,SIGN,0,,
53,0,RECCP,0,,
53,0,Mov,0,,
237,0,Add,89982.0,,
237,0,Send,154610.7857142857,,
237,0,Sub,13755.642857142857,,
237,0,FMA,0,,
237,0,Mul,0,,
237,0,ABS,0,,
237,0,DIV,0,,
237,0,MIN,0,,
237,0,MAX,0,,
237,0,SQRT,0,,
237,0,SAD,0,,
237,0,SCALE,0,,
237,0,SIGN,0,,
237,0,RECCP,0,,
237,0,Mov,0,,
58,0,Add,89981.78571428571,,
58,0,Send,154610.35714285713,,
58,0,Sub,13755.42857142857,,
58,0,FMA,0,,
58,0,Mul,0,,
58,0,ABS,0,,
58,0,DIV,0,,
58,0,MIN,0,,
58,0,MAX,0,,
58,0,SQRT,0,,
58,0,SAD,0,,
58,0,SCALE,0,,
58,0,SIGN,0,,
58,0,RECCP,0,,
58,0,Mov,0,,
302,0,Add,311.2142857142857,,
302,0,Send,6231.642857142857,,
302,0,IDIV,56.714285714285715,,
302,0,Sub,229.14285714285714,,
302,0,FDIV,0.3571428571428572,,
302,0,Mul,11.071428571428571,,
302,0,FMA,0,,
302,0,ABS,0,,
302,0,DIV,0,,
302,0,MIN,0,,
302,0,MAX,0,,
302,0,SQRT,0,,
302,0,SAD,0,,
302,0,SCALE,0,,
302,0,SIGN,0,,
302,0,RECCP,0,,
302,0,Mov,0,,
303,0,Add,21.0,,
303,0,FDIV,0.3571428571428572,,
303,0,Send,1745.285714285714,,
303,0,Mul,1.9285714285714286,,
303,0,Sub,0.21428571428571425,,
303,0,FMA,0,,
303,0,ABS,0,,
303,0,DIV,0,,
303,0,MIN,0,,
303,0,MAX,0,,
303,0,SQRT,0,,
303,0,SAD,0,,
303,0,SCALE,0,,
303,0,SIGN,0,,
303,0,RECCP,0,,
303,0,Mov,0,,
304,0,Send,210.71428571428572,,
304,0,FMA,0,,
304,0,Add,0,,
304,0,Mul,0,,
304,0,Sub,0,,
304,0,ABS,0,,
304,0,DIV,0,,
304,0,MIN,0,,
304,0,MAX,0,,
304,0,SQRT,0,,
304,0,SAD,0,,
304,0,SCALE,0,,
304,0,SIGN,0,,
304,0,RECCP,0,,
304,0,Mov,0,,
45,0,Send,208.57142857142858,,
45,0,FMA,0,,
45,0,Add,0,,
45,0,Mul,0,,
45,0,Sub,0,,
45,0,ABS,0,,
45,0,DIV,0,,
45,0,MIN,0,,
45,0,MAX,0,,
45,0,SQRT,0,,
45,0,SAD,0,,
45,0,SCALE,0,,
45,0,SIGN,0,,
45,0,RECCP,0,,
45,0,Mov,0,,
283,0,Add,285.2142857142857,,
283,0,Send,4362.357142857143,,
283,0,Mul,9.142857142857142,,
283,0,Sub,228.64285714285714,,
283,0,IDIV,56.642857142857146,,
283,0,FMA,0,,
283,0,ABS,0,,
283,0,DIV,0,,
283,0,MIN,0,,
283,0,MAX,0,,
283,0,SQRT,0,,
283,0,SAD,0,,
283,0,SCALE,0,,
283,0,SIGN,0,,
283,0,RECCP,0,,
283,0,Mov,0,,
284,0,Add,174.78571428571428,,
284,0,Send,3369.785714285714,,
284,0,Sub,114.35714285714286,,
284,0,IDIV,56.642857142857146,,
284,0,FMA,0,,
284,0,Mul,0,,
284,0,ABS,0,,
284,0,DIV,0,,
284,0,MIN,0,,
284,0,MAX,0,,
284,0,SQRT,0,,
284,0,SAD,0,,
284,0,SCALE,0,,
284,0,SIGN,0,,
284,0,RECCP,0,,
284,0,Mov,0,,
30,0,Send,2390.214285714286,,
30,0,Add,64.85714285714286,,
30,0,IDIV,56.642857142857146,,
30,0,Sub,0.07142857142857142,,
30,0,FMA,0,,
30,0,Mul,0,,
30,0,ABS,0,,
30,0,DIV,0,,
30,0,MIN,0,,
30,0,MAX,0,,
30,0,SQRT,0,,
30,0,SAD,0,,
30,0,SCALE,0,,
30,0,SIGN,0,,
30,0,RECCP,0,,
30,0,Mov,0,,
290,0,Add,60.07142857142857,,
290,0,Send,2300.714285714286,,
290,0,Sub,0.07142857142857142,,
290,0,IDIV,56.57142857142857,,
290,0,FMA,0,,
290,0,Mul,0,,
290,0,ABS,0,,
290,0,DIV,0,,
290,0,MIN,0,,
290,0,MAX,0,,
290,0,SQRT,0,,
290,0,SAD,0,,
290,0,SCALE,0,,
290,0,SIGN,0,,
290,0,RECCP,0,,
290,0,Mov,0,,
291,0,Add,60.0,,
291,0,IDIV,56.57142857142857,,
291,0,Send,2253.285714285714,,
291,0,FMA,0,,
291,0,Mul,0,,
291,0,Sub,0,,
291,0,ABS,0,,
291,0,DIV,0,,
291,0,MIN,0,,
291,0,MAX,0,,
291,0,SQRT,0,,
291,0,SAD,0,,
291,0,SCALE,0,,
291,0,SIGN,0,,
291,0,RECCP,0,,
291,0,Mov,0,,
292,0,Add,41.57142857142857,,
292,0,IDIV,42.42857142857143,,
292,0,Send,1614.142857142857,,
292,0,FMA,0,,
292,0,Mul,0,,
292,0,Sub,0,,
292,0,ABS,0,,
292,0,DIV,0,,
292,0,MIN,0,,
292,0,MAX,0,,
292,0,SQRT,0,,
292,0,SAD,0,,
292,0,SCALE,0,,
292,0,SIGN,0,,
292,0,RECCP,0,,
292,0,Mov,0,,
293,0,Add,23.142857142857142,,
293,0,IDIV,28.285714285714285,,
293,0,Send,1039.0,,
293,0,FMA,0,,
293,0,Mul,0,,
293,0,Sub,0,,
293,0,ABS,0,,
293,0,DIV,0,,
293,0,MIN,0,,
293,0,MAX,0,,
293,0,SQRT,0,,
293,0,SAD,0,,
293,0,SCALE,0,,
293,0,SIGN,0,,
293,0,RECCP,0,,
293,0,Mov,0,,
31,0,Add,7.0,,
31,0,IDIV,14.14285714285714,,
31,0,Send,511.0,,
31,0,FMA,0,,
31,0,Mul,0,,
31,0,Sub,0,,
31,0,ABS,0,,
31,0,DIV,0,,
31,0,MIN,0,,
31,0,MAX,0,,
31,0,SQRT,0,,
31,0,SAD,0,,
31,0,SCALE,0,,
31,0,SIGN,0,,
31,0,RECCP,0,,
31,0,Mov,0,,
27,0,Send,66.0,,
27,0,Add,0.21428571428571427,,
27,0,FMA,0,,
27,0,Mul,0,,
27,0,Sub,0,,
27,0,ABS,0,,
27,0,DIV,0,,
27,0,MIN,0,,
27,0,MAX,0,,
27,0,SQRT,0,,
27,0,SAD,0,,
27,0,SCALE,0,,
27,0,SIGN,0,,
27,0,RECCP,0,,
27,0,Mov,0,,
69,0,Add,2878.6957830421693,,
69,0,Send,16339.77371226288,,
69,0,Mul,5757.644743552564,,
69,0,Sub,1920.4216457835423,,
69,0,FDIV,959.2741272587274,,
69,0,FCOM,959.2741272587274,,
69,0,SQRT,959.2741272587274,,
69,0,EXP,959.2741272587274,,
69,0,FMA,0,,
69,0,ABS,0,,
69,0,DIV,0,,
69,0,MIN,0,,
69,0,MAX,0,,
69,0,SAD,0,,
69,0,SCALE,0,,
69,0,SIGN,0,,
69,0,RECCP,0,,
69,0,Mov,0,,
246,0,Send,16328.773822261779,,
246,0,Mul,5757.644743552564,,
246,0,Sub,1920.4216457835423,,
246,0,Add,2877.6957930420695,,
246,0,FDIV,959.2741272587274,,
246,0,FCOM,959.2741272587274,,
246,0,SQRT,959.2741272587274,,
246,0,EXP,959.2741272587274,,
246,0,FMA,0,,
246,0,ABS,0,,
246,0,DIV,0,,
246,0,MIN,0,,
246,0,MAX,0,,
246,0,SAD,0,,
246,0,SCALE,0,,
246,0,SIGN,0,,
246,0,RECCP,0,,
246,0,Mov,0,,
70,0,Add,2877.6957930420695,,
70,0,Send,16307.406985930142,,
70,0,FDIV,959.2741272587274,,
70,0,FCOM,959.2741272587274,,
70,0,Mul,5755.644763552365,,
70,0,Sub,1918.5482545174548,,
70,0,SQRT,959.2741272587274,,
70,0,EXP,959.2741272587274,,
70,0,FMA,0,,
70,0,ABS,0,,
70,0,DIV,0,,
70,0,MIN,0,,
70,0,MAX,0,,
70,0,SAD,0,,
70,0,SCALE,0,,
70,0,SIGN,0,,
70,0,RECCP,0,,
70,0,Mov,0,,
109,0,FMA,0,,
109,0,Add,0,,
109,0,Mul,0,,
109,0,Sub,0,,
109,0,ABS,0,,
109,0,DIV,0,,
109,0,MIN,0,,
109,0,MAX,0,,
109,0,SQRT,0,,
109,0,SAD,0,,
109,0,SCALE,0,,
109,0,SIGN,0,,
109,0,RECCP,0,,
109,0,Mov,0,,
109,0,Send,0,,
110,0,FMA,0,,
110,0,Add,0,,
110,0,Mul,0,,
110,0,Sub,0,,
110,0,ABS,0,,
110,0,DIV,0,,
110,0,MIN,0,,
110,0,MAX,0,,
110,0,SQRT,0,,
110,0,SAD,0,,
110,0,SCALE,0,,
110,0,SIGN,0,,
110,0,RECCP,0,,
110,0,Mov,0,,
110,0,Send,0,,
90,0,SQRT,959.2741272587274,,
90,0,FMA,0,,
90,0,Add,0,,
90,0,Mul,0,,
90,0,Sub,0,,
90,0,ABS,0,,
90,0,DIV,0,,
90,0,MIN,0,,
90,0,MAX,0,,
90,0,SAD,0,,
90,0,SCALE,0,,
90,0,SIGN,0,,
90,0,RECCP,0,,
90,0,Mov,0,,
90,0,Send,0,,
71,0,EXP,959.2741272587274,,
71,0,FMA,0,,
71,0,Add,0,,
71,0,Mul,0,,
71,0,Sub,0,,
71,0,ABS,0,,
71,0,DIV,0,,
71,0,MIN,0,,
71,0,MAX,0,,
71,0,SQRT,0,,
71,0,SAD,0,,
71,0,SCALE,0,,
71,0,SIGN,0,,
71,0,RECCP,0,,
71,0,Mov,0,,
71,0,Send,0,,
